,ID,EC number,reaction,flux
7369,SUCROSE_PHOSPHATE_SYNTHASE_RXN_c5,2.4.1.14,FRUCTOSE_6P_c5 + UDP_GLUCOSE_c5 --> 0.5 PROTON_c5 + SUCROSE_6P_c5 + 0.5 UDP_c5 + 0.5 aUDP_c5,0.0
7370,THR_PROTON_vc9,NA,1.0249 PROTON_v9 + THR_c9 --> PROTON_c9 + 0.9751 THR_v9 + 0.0249 aTHR_v9,0.0
7371,SUCROSE_PHOSPHATE_SYNTHASE_RXN_c6,2.4.1.14,FRUCTOSE_6P_c6 + UDP_GLUCOSE_c6 --> 0.5 PROTON_c6 + SUCROSE_6P_c6 + 0.5 UDP_c6 + 0.5 aUDP_c6,0.0
7372,SUCROSE_PHOSPHATE_SYNTHASE_RXN_c7,2.4.1.14,FRUCTOSE_6P_c7 + UDP_GLUCOSE_c7 --> 0.5 PROTON_c7 + SUCROSE_6P_c7 + 0.5 UDP_c7 + 0.5 aUDP_c7,0.0
7373,SUCROSE_PHOSPHATE_SYNTHASE_RXN_c8,2.4.1.14,FRUCTOSE_6P_c8 + UDP_GLUCOSE_c8 --> 0.5 PROTON_c8 + SUCROSE_6P_c8 + 0.5 UDP_c8 + 0.5 aUDP_c8,0.0
7374,SUCROSE_PHOSPHATE_SYNTHASE_RXN_c1,2.4.1.14,FRUCTOSE_6P_c1 + UDP_GLUCOSE_c1 --> 0.5 PROTON_c1 + SUCROSE_6P_c1 + 0.5 UDP_c1 + 0.5 aUDP_c1,0.0
7375,SUCROSE_PHOSPHATE_SYNTHASE_RXN_c2,2.4.1.14,FRUCTOSE_6P_c2 + UDP_GLUCOSE_c2 --> 0.5 PROTON_c2 + SUCROSE_6P_c2 + 0.5 UDP_c2 + 0.5 aUDP_c2,0.0
7376,SUCROSE_PHOSPHATE_SYNTHASE_RXN_c3,2.4.1.14,FRUCTOSE_6P_c3 + UDP_GLUCOSE_c3 --> 0.5 PROTON_c3 + SUCROSE_6P_c3 + 0.5 UDP_c3 + 0.5 aUDP_c3,0.0
7377,SUCROSE_PHOSPHATE_SYNTHASE_RXN_c4,2.4.1.14,FRUCTOSE_6P_c4 + UDP_GLUCOSE_c4 --> 0.5 PROTON_c4 + SUCROSE_6P_c4 + 0.5 UDP_c4 + 0.5 aUDP_c4,0.0
7378,GLYCINE_AMINOTRANSFERASE_RXN_x10,2.6.1.4,GLT_x10 + GLYOX_x10 <=> 2_KETOGLUTARATE_x10 + GLY_x10,0.0
7379,ACETYL_COA_CARBOXYLTRANSFER_RXN_p10,6.4.1.2,ACETYL_COA_p10 + 0.9 ATP_p10 + HCO3_p10 + 0.1 aATP_p10 --> 0.8 ADP_p10 + MALONYL_COA_p10 + 0.9 PROTON_p10 + Pi_p10 + 0.2 aADP_p10,0.009240826851208472
7380,ORNCARBAMTRANSFER_RXN_p10,2.1.3.3,CARBAMOYL_P_p10 + L_ORNITHINE_p10 <=> L_CITRULLINE_p10 + PROTON_p10 + Pi_p10,1.7329955211719472e-06
7381,DIHYDROXYMETVALDEHYDRAT_RXN_p10,4.2.1.9,1_KETO_2_METHYLVALERATE_p10 --> 2_KETO_3_METHYL_VALERATE_p10 + WATER_p10,2.5716375033694965e-05
7382,GLYOHMETRANS_RXN_p10,2.1.2.1,SER_p10 + THF_p10 <=> GLY_p10 + METHYLENE_THF_p10 + WATER_p10,0.0
7383,SUC_Pi_mc5,NA,0.7 Pi_c5 + SUC_m5 + 0.3 aPi_c5 <=> 0.3 PROTON_c5 + Pi_m5 + SUC_c5,0.0
7384,SUC_Pi_mc6,NA,0.7 Pi_c6 + SUC_m6 + 0.3 aPi_c6 <=> 0.3 PROTON_c6 + Pi_m6 + SUC_c6,0.0
7385,SUC_Pi_mc7,NA,0.7 Pi_c7 + SUC_m7 + 0.3 aPi_c7 <=> 0.3 PROTON_c7 + Pi_m7 + SUC_c7,0.0
7386,SUC_Pi_mc8,NA,0.7 Pi_c8 + SUC_m8 + 0.3 aPi_c8 <=> 0.3 PROTON_c8 + Pi_m8 + SUC_c8,0.0
7387,3_HYDROXY_PROPIONATE_xc9,NA,3_HYDROXY_PROPIONATE_x9 <=> 3_HYDROXY_PROPIONATE_c9,0.0
7388,SUC_Pi_mc1,NA,0.7 Pi_c1 + SUC_m1 + 0.3 aPi_c1 <=> 0.3 PROTON_c1 + Pi_m1 + SUC_c1,0.0
7389,3_HYDROXY_PROPIONATE_xc8,NA,3_HYDROXY_PROPIONATE_x8 <=> 3_HYDROXY_PROPIONATE_c8,0.0
7390,SUC_Pi_mc2,NA,0.7 Pi_c2 + SUC_m2 + 0.3 aPi_c2 <=> 0.3 PROTON_c2 + Pi_m2 + SUC_c2,0.0
7391,3_HYDROXY_PROPIONATE_xc7,NA,3_HYDROXY_PROPIONATE_x7 <=> 3_HYDROXY_PROPIONATE_c7,0.004220835928000008
7392,SUC_Pi_mc3,NA,0.7 Pi_c3 + SUC_m3 + 0.3 aPi_c3 <=> 0.3 PROTON_c3 + Pi_m3 + SUC_c3,0.0
7393,3_HYDROXY_PROPIONATE_xc6,NA,3_HYDROXY_PROPIONATE_x6 <=> 3_HYDROXY_PROPIONATE_c6,0.0005050544119999936
7394,SO4_ec1,NA,3.0 PROTON_e1 + SULFATE_e1 --> 3.0 PROTON_c1 + SULFATE_c1,0.0
7395,SUC_Pi_mc4,NA,0.7 Pi_c4 + SUC_m4 + 0.3 aPi_c4 <=> 0.3 PROTON_c4 + Pi_m4 + SUC_c4,0.0
7396,HOMOSERKIN_RXN_p10,2.7.1.39,0.9 ATP_p10 + HOMO_SER_p10 + 0.1 aATP_p10 --> 0.8 ADP_p10 + O_PHOSPHO_L_HOMOSERINE_p10 + 0.9 PROTON_p10 + 0.2 aADP_p10,0.001771930943246353
7397,SUC_Pi_mc9,NA,0.7 Pi_c9 + SUC_m9 + 0.3 aPi_c9 <=> 0.3 PROTON_c9 + Pi_m9 + SUC_c9,0.0
7398,GART_RXN_p1,2.1.2.2,10_FORMYL_THF_p1 + 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p1 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p1 --> 5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p1 + 0.58 PROTON_p1 + THF_p1,0.0
7399,GART_RXN_p2,2.1.2.2,10_FORMYL_THF_p2 + 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p2 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p2 --> 5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p2 + 0.58 PROTON_p2 + THF_p2,0.0
7400,GART_RXN_p3,2.1.2.2,10_FORMYL_THF_p3 + 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p3 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p3 --> 5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p3 + 0.58 PROTON_p3 + THF_p3,0.0
7401,GART_RXN_p4,2.1.2.2,10_FORMYL_THF_p4 + 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p4 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p4 --> 5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p4 + 0.58 PROTON_p4 + THF_p4,0.0
7402,GART_RXN_p5,2.1.2.2,10_FORMYL_THF_p5 + 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p5 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p5 --> 5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p5 + 0.58 PROTON_p5 + THF_p5,0.0
7403,GART_RXN_p6,2.1.2.2,10_FORMYL_THF_p6 + 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p6 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p6 --> 5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p6 + 0.58 PROTON_p6 + THF_p6,0.0
7404,GLUC1PURIDYLTRANS_RXN_c10,2.7.7.9,GLC_1_P_c10 + 0.85 PROTON_c10 + 0.5 UTP_c10 + 0.5 aUTP_c10 <=> 0.65 PPI_c10 + UDP_GLUCOSE_c10 + 0.35 aPPI_c10,-1.9334657972219613
7405,GART_RXN_p7,2.1.2.2,10_FORMYL_THF_p7 + 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p7 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p7 --> 5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p7 + 0.58 PROTON_p7 + THF_p7,0.0
7406,GART_RXN_p8,2.1.2.2,10_FORMYL_THF_p8 + 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p8 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p8 --> 5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p8 + 0.58 PROTON_p8 + THF_p8,0.0
7407,GART_RXN_p9,2.1.2.2,10_FORMYL_THF_p9 + 0.42 5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p9 + 0.58 a5_PHOSPHO_RIBOSYL_GLYCINEAMIDE_p9 --> 5_P_RIBOSYL_N_FORMYLGLYCINEAMIDE_p9 + 0.58 PROTON_p9 + THF_p9,0.0
7408,FERRIC_CHELATE_REDUCTASE_RXN_c6,1.16.1.7,2.0 FeIII_c6 + NADH_c6 --> 2.0 FeII_c6 + NAD_c6 + PROTON_c6,0.0
7409,FERRIC_CHELATE_REDUCTASE_RXN_c5,1.16.1.7,2.0 FeIII_c5 + NADH_c5 --> 2.0 FeII_c5 + NAD_c5 + PROTON_c5,0.0
7410,FERRIC_CHELATE_REDUCTASE_RXN_c8,1.16.1.7,2.0 FeIII_c8 + NADH_c8 --> 2.0 FeII_c8 + NAD_c8 + PROTON_c8,0.0
7411,FERRIC_CHELATE_REDUCTASE_RXN_c7,1.16.1.7,2.0 FeIII_c7 + NADH_c7 --> 2.0 FeII_c7 + NAD_c7 + PROTON_c7,0.0
7412,FERRIC_CHELATE_REDUCTASE_RXN_c2,1.16.1.7,2.0 FeIII_c2 + NADH_c2 --> 2.0 FeII_c2 + NAD_c2 + PROTON_c2,0.0
7413,FERRIC_CHELATE_REDUCTASE_RXN_c1,1.16.1.7,2.0 FeIII_c1 + NADH_c1 --> 2.0 FeII_c1 + NAD_c1 + PROTON_c1,0.0
7414,FERRIC_CHELATE_REDUCTASE_RXN_c4,1.16.1.7,2.0 FeIII_c4 + NADH_c4 --> 2.0 FeII_c4 + NAD_c4 + PROTON_c4,0.0
7415,FERRIC_CHELATE_REDUCTASE_RXN_c3,1.16.1.7,2.0 FeIII_c3 + NADH_c3 --> 2.0 FeII_c3 + NAD_c3 + PROTON_c3,0.0
7416,VAL_mc10,NA,VAL_m10 <=> VAL_c10,0.0
7417,FERRIC_CHELATE_REDUCTASE_RXN_c9,1.16.1.7,2.0 FeIII_c9 + NADH_c9 --> 2.0 FeII_c9 + NAD_c9 + PROTON_c9,0.0
7418,FORMYLTHFDEFORMYL_RXN_p10,3.5.1.10,10_FORMYL_THF_p10 + WATER_p10 --> FORMATE_p10 + PROTON_p10 + THF_p10,0.0
7419,sCIT_biomass10,NA,CIT_c10 --> sCIT_b10,0.0
7420,3_HYDROXY_PROPIONATE_xc5,NA,3_HYDROXY_PROPIONATE_x5 <=> 3_HYDROXY_PROPIONATE_c5,0.0
7421,3_HYDROXY_PROPIONATE_xc4,NA,3_HYDROXY_PROPIONATE_x4 <=> 3_HYDROXY_PROPIONATE_c4,0.0
7422,3_HYDROXY_PROPIONATE_xc3,NA,3_HYDROXY_PROPIONATE_x3 <=> 3_HYDROXY_PROPIONATE_c3,0.0
7423,3_HYDROXY_PROPIONATE_xc2,NA,3_HYDROXY_PROPIONATE_x2 <=> 3_HYDROXY_PROPIONATE_c2,0.0
7424,3_HYDROXY_PROPIONATE_xc1,NA,3_HYDROXY_PROPIONATE_x1 <=> 3_HYDROXY_PROPIONATE_c1,0.0
7425,3PGA_Pi_pc4,NA,G3P_p4 + 0.7 Pi_c4 + 0.3 aPi_c4 <=> G3P_c4 + 0.3 PROTON_c4 + Pi_p4,0.0
7426,3PGA_Pi_pc5,NA,G3P_p5 + 0.7 Pi_c5 + 0.3 aPi_c5 <=> G3P_c5 + 0.3 PROTON_c5 + Pi_p5,0.11542965381698407
7427,3PGA_Pi_pc2,NA,G3P_p2 + 0.7 Pi_c2 + 0.3 aPi_c2 <=> G3P_c2 + 0.3 PROTON_c2 + Pi_p2,-1.0102294590074703
7428,3PGA_Pi_pc3,NA,G3P_p3 + 0.7 Pi_c3 + 0.3 aPi_c3 <=> G3P_c3 + 0.3 PROTON_c3 + Pi_p3,-1.9858713367598229
7429,NITRITE_pc1,NA,NITRITE_c1 + PROTON_c1 --> NITRITE_p1 + PROTON_p1,0.16487690733121077
7430,NITRITE_pc2,NA,NITRITE_c2 + PROTON_c2 --> NITRITE_p2 + PROTON_p2,0.030321938309796938
7431,6PGLUCONDEHYDROG_RXN_p10,1.1.1.44,CPD_2961_p10 + NADP_p10 --> CARBON_DIOXIDE_p10 + NADPH_p10 + RIBULOSE_5P_p10,5.095962158491851
7432,3PGA_Pi_pc1,NA,G3P_p1 + 0.7 Pi_c1 + 0.3 aPi_c1 <=> G3P_c1 + 0.3 PROTON_c1 + Pi_p1,0.0
7433,NITRITE_pc3,NA,NITRITE_c3 + PROTON_c3 --> NITRITE_p3 + PROTON_p3,0.06340192846362241
7434,NITRITE_pc4,NA,NITRITE_c4 + PROTON_c4 --> NITRITE_p4 + PROTON_p4,1.9441698176430573
7435,NITRITE_pc5,NA,NITRITE_c5 + PROTON_c5 --> NITRITE_p5 + PROTON_p5,0.8651658057530041
7436,NITRITE_pc6,NA,NITRITE_c6 + PROTON_c6 --> NITRITE_p6 + PROTON_p6,0.26552791422203637
7437,NITRITE_pc7,NA,NITRITE_c7 + PROTON_c7 --> NITRITE_p7 + PROTON_p7,0.0702222632057464
7438,NITRITE_pc8,NA,NITRITE_c8 + PROTON_c8 --> NITRITE_p8 + PROTON_p8,2.0390447307174603e-05
7439,NITRITE_pc9,NA,NITRITE_c9 + PROTON_c9 --> NITRITE_p9 + PROTON_p9,0.0
7440,3PGA_Pi_pc8,NA,G3P_p8 + 0.7 Pi_c8 + 0.3 aPi_c8 <=> G3P_c8 + 0.3 PROTON_c8 + Pi_p8,0.0
7441,3PGA_Pi_pc9,NA,G3P_p9 + 0.7 Pi_c9 + 0.3 aPi_c9 <=> G3P_c9 + 0.3 PROTON_c9 + Pi_p9,0.0
7442,3PGA_Pi_pc6,NA,G3P_p6 + 0.7 Pi_c6 + 0.3 aPi_c6 <=> G3P_c6 + 0.3 PROTON_c6 + Pi_p6,0.0
7443,3PGA_Pi_pc7,NA,G3P_p7 + 0.7 Pi_c7 + 0.3 aPi_c7 <=> G3P_c7 + 0.3 PROTON_c7 + Pi_p7,0.0
7444,GMP_pc4,2.7.4.8,0.5 GMP_p4 + 0.37 PROTON_c4 + 0.5 bGMP_p4 <=> 0.75 GMP_c4 + 0.06 aGMP_c4 + 0.19 bGMP_c4,0.0
7445,GMP_pc3,2.7.4.8,0.5 GMP_p3 + 0.37 PROTON_c3 + 0.5 bGMP_p3 <=> 0.75 GMP_c3 + 0.06 aGMP_c3 + 0.19 bGMP_c3,0.0
7446,GMP_pc2,2.7.4.8,0.5 GMP_p2 + 0.37 PROTON_c2 + 0.5 bGMP_p2 <=> 0.75 GMP_c2 + 0.06 aGMP_c2 + 0.19 bGMP_c2,0.0
7447,GMP_pc1,2.7.4.8,0.5 GMP_p1 + 0.37 PROTON_c1 + 0.5 bGMP_p1 <=> 0.75 GMP_c1 + 0.06 aGMP_c1 + 0.19 bGMP_c1,0.0
7448,NADPH_Dehydrogenase_p10,NA,PLASTOQUINONE_p10 + 6.0 PROTON_p10 + 2.0 Reduced_ferredoxins_p10 --> 2.0 Oxidized_ferredoxins_p10 + PLASTOQUINOL_1_p10 + 4.0 PROTON_l10,0.0
7449,GMP_pc9,2.7.4.8,0.5 GMP_p9 + 0.37 PROTON_c9 + 0.5 bGMP_p9 <=> 0.75 GMP_c9 + 0.06 aGMP_c9 + 0.19 bGMP_c9,0.0
7450,GMP_pc8,2.7.4.8,0.5 GMP_p8 + 0.37 PROTON_c8 + 0.5 bGMP_p8 <=> 0.75 GMP_c8 + 0.06 aGMP_c8 + 0.19 bGMP_c8,0.0
7451,GMP_pc7,2.7.4.8,0.5 GMP_p7 + 0.37 PROTON_c7 + 0.5 bGMP_p7 <=> 0.75 GMP_c7 + 0.06 aGMP_c7 + 0.19 bGMP_c7,0.0
7452,GMP_pc6,2.7.4.8,0.5 GMP_p6 + 0.37 PROTON_c6 + 0.5 bGMP_p6 <=> 0.75 GMP_c6 + 0.06 aGMP_c6 + 0.19 bGMP_c6,0.0
7453,GMP_pc5,2.7.4.8,0.5 GMP_p5 + 0.37 PROTON_c5 + 0.5 bGMP_p5 <=> 0.75 GMP_c5 + 0.06 aGMP_c5 + 0.19 bGMP_c5,0.0
7454,1_PERIOD_10_PERIOD_2_PERIOD_2_RXN_mc10,1.10.2.2,2.0 Cytochromes_C_Oxidized_mc10 + 2.0 PROTON_m10 + UBIQUINOL_mc10 --> 2.0 Cytochromes_C_Reduced_mc10 + 4.0 PROTON_c10 + UBIQUINONE_mc10,0.0
7455,PRO_PROTON_rev_vc2,NA,0.9945 PROTON_v2 + 0.9945 PRO_v2 + 0.0055 aPRO_v2 --> PROTON_c2 + PRO_c2,0.0
7456,PRO_PROTON_rev_vc1,NA,0.9956 PROTON_v1 + 0.9956 PRO_v1 + 0.0044 aPRO_v1 --> PROTON_c1 + PRO_c1,0.0
7457,GLUTAMIDOTRANS_RXN_p8,2.4.2,GLN_p8 + PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p8 --> AICAR_p8 + D_ERYTHRO_IMIDAZOLE_GLYCEROL_P_p8 + GLT_p8 + PROTON_p8,0.0
7458,PRO_PROTON_rev_vc6,NA,0.9864 PROTON_v6 + 0.9864 PRO_v6 + 0.0136 aPRO_v6 --> PROTON_c6 + PRO_c6,0.0
7459,GLUTAMIDOTRANS_RXN_p7,2.4.2,GLN_p7 + PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p7 --> AICAR_p7 + D_ERYTHRO_IMIDAZOLE_GLYCEROL_P_p7 + GLT_p7 + PROTON_p7,0.0
7460,PRO_PROTON_rev_vc5,NA,0.9891 PROTON_v5 + 0.9891 PRO_v5 + 0.0109 aPRO_v5 --> PROTON_c5 + PRO_c5,0.0
7461,SUC_xc1,NA,SUC_x1 <=> SUC_c1,0.0
7462,PRO_PROTON_rev_vc4,NA,0.9914 PROTON_v4 + 0.9914 PRO_v4 + 0.0086 aPRO_v4 --> PROTON_c4 + PRO_c4,0.0
7463,GLUTAMIDOTRANS_RXN_p9,2.4.2,GLN_p9 + PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p9 --> AICAR_p9 + D_ERYTHRO_IMIDAZOLE_GLYCEROL_P_p9 + GLT_p9 + PROTON_p9,0.0
7464,PRO_PROTON_rev_vc3,NA,0.9931 PROTON_v3 + 0.9931 PRO_v3 + 0.0069 aPRO_v3 --> PROTON_c3 + PRO_c3,0.0
7465,SUC_xc3,NA,SUC_x3 <=> SUC_c3,0.0
7466,GLUTAMIDOTRANS_RXN_p4,2.4.2,GLN_p4 + PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p4 --> AICAR_p4 + D_ERYTHRO_IMIDAZOLE_GLYCEROL_P_p4 + GLT_p4 + PROTON_p4,0.003311032772538942
7467,SUC_xc2,NA,SUC_x2 <=> SUC_c2,0.0
7468,GLUTAMIDOTRANS_RXN_p3,2.4.2,GLN_p3 + PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p3 --> AICAR_p3 + D_ERYTHRO_IMIDAZOLE_GLYCEROL_P_p3 + GLT_p3 + PROTON_p3,0.0
7469,PRO_PROTON_rev_vc9,NA,0.9864 PROTON_v9 + 0.9864 PRO_v9 + 0.0136 aPRO_v9 --> PROTON_c9 + PRO_c9,0.0
7470,DIACYLGLYCEROL_pr9,NA,DIACYLGLYCEROL_p9 <=> DIACYLGLYCEROL_r9,0.0010394934487685196
7471,SUC_xc5,NA,SUC_x5 <=> SUC_c5,0.0
7472,GLUTAMIDOTRANS_RXN_p6,2.4.2,GLN_p6 + PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p6 --> AICAR_p6 + D_ERYTHRO_IMIDAZOLE_GLYCEROL_P_p6 + GLT_p6 + PROTON_p6,0.0
7473,PRO_PROTON_rev_vc8,NA,0.9864 PROTON_v8 + 0.9864 PRO_v8 + 0.0136 aPRO_v8 --> PROTON_c8 + PRO_c8,0.0
7474,SUC_xc4,NA,SUC_x4 <=> SUC_c4,0.0
7475,GLUTAMIDOTRANS_RXN_p5,2.4.2,GLN_p5 + PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p5 --> AICAR_p5 + D_ERYTHRO_IMIDAZOLE_GLYCEROL_P_p5 + GLT_p5 + PROTON_p5,0.003606853622485239
7476,PRO_PROTON_rev_vc7,NA,0.9864 PROTON_v7 + 0.9864 PRO_v7 + 0.0136 aPRO_v7 --> PROTON_c7 + PRO_c7,0.0
7477,DIACYLGLYCEROL_pr7,NA,DIACYLGLYCEROL_p7 <=> DIACYLGLYCEROL_r7,0.006073436089566097
7478,DIACYLGLYCEROL_pr8,NA,DIACYLGLYCEROL_p8 <=> DIACYLGLYCEROL_r8,0.0025682165344178515
7479,DIACYLGLYCEROL_pr5,NA,DIACYLGLYCEROL_p5 <=> DIACYLGLYCEROL_r5,0.022975797184930917
7480,GLUTAMIDOTRANS_RXN_p2,2.4.2,GLN_p2 + PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p2 --> AICAR_p2 + D_ERYTHRO_IMIDAZOLE_GLYCEROL_P_p2 + GLT_p2 + PROTON_p2,0.0
7481,DIACYLGLYCEROL_pr6,NA,DIACYLGLYCEROL_p6 <=> DIACYLGLYCEROL_r6,0.013011816139489159
7482,GLUTAMIDOTRANS_RXN_p1,2.4.2,GLN_p1 + PHOSPHORIBULOSYL_FORMIMINO_AICAR_P_p1 --> AICAR_p1 + D_ERYTHRO_IMIDAZOLE_GLYCEROL_P_p1 + GLT_p1 + PROTON_p1,0.0032997135580189333
7483,DIACYLGLYCEROL_pr3,NA,DIACYLGLYCEROL_p3 <=> DIACYLGLYCEROL_r3,0.028349476763590932
7484,DIACYLGLYCEROL_pr4,NA,DIACYLGLYCEROL_p4 <=> DIACYLGLYCEROL_r4,0.030127626381150636
7485,DIACYLGLYCEROL_pr1,NA,DIACYLGLYCEROL_p1 <=> DIACYLGLYCEROL_r1,0.013071298817783388
7486,DIACYLGLYCEROL_pr2,NA,DIACYLGLYCEROL_p2 <=> DIACYLGLYCEROL_r2,0.020590448883612677
7487,4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p5,4.2.1.61,R_3_Hydroxypalmitoyl_ACPs_p5 --> 2_Hexadecenoyl_ACPs_p5 + WATER_p5,0.07340510282725532
7488,4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p4,4.2.1.61,R_3_Hydroxypalmitoyl_ACPs_p4 --> 2_Hexadecenoyl_ACPs_p4 + WATER_p4,0.09625439738386785
7489,4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p3,4.2.1.61,R_3_Hydroxypalmitoyl_ACPs_p3 --> 2_Hexadecenoyl_ACPs_p3 + WATER_p3,0.09057340819038637
7490,4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p2,4.2.1.61,R_3_Hydroxypalmitoyl_ACPs_p2 --> 2_Hexadecenoyl_ACPs_p2 + WATER_p2,0.06578418173678172
7491,4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p9,4.2.1.61,R_3_Hydroxypalmitoyl_ACPs_p9 --> 2_Hexadecenoyl_ACPs_p9 + WATER_p9,0.0033210653315288163
7492,4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p8,4.2.1.61,R_3_Hydroxypalmitoyl_ACPs_p8 --> 2_Hexadecenoyl_ACPs_p8 + WATER_p8,0.0082051646467024
7493,4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p7,4.2.1.61,R_3_Hydroxypalmitoyl_ACPs_p7 --> 2_Hexadecenoyl_ACPs_p7 + WATER_p7,0.019403949167942802
7494,4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p6,4.2.1.61,R_3_Hydroxypalmitoyl_ACPs_p6 --> 2_Hexadecenoyl_ACPs_p6 + WATER_p6,0.04157129757025291
7495,SUC_xc7,NA,SUC_x7 <=> SUC_c7,0.0010552089820000017
7496,SUC_xc6,NA,SUC_x6 <=> SUC_c6,0.0001262636029999984
7497,SUC_xc9,NA,SUC_x9 <=> SUC_c9,0.0
7498,SUC_xc8,NA,SUC_x8 <=> SUC_c8,0.0
7499,4_PERIOD_2_PERIOD_1_PERIOD_61_RXN_p1,4.2.1.61,R_3_Hydroxypalmitoyl_ACPs_p1 --> 2_Hexadecenoyl_ACPs_p1 + WATER_p1,0.04176133807598526
7500,ILE_pc8,NA,ILE_p8 <=> ILE_c8,0.0
7501,ILE_pc7,NA,ILE_p7 <=> ILE_c7,0.0
7502,ILE_pc6,NA,ILE_p6 <=> ILE_c6,0.0
7503,ILE_pc5,NA,ILE_p5 <=> ILE_c5,0.0
7504,ILE_pc9,NA,ILE_p9 <=> ILE_c9,0.0
7505,ILE_pc4,NA,ILE_p4 <=> ILE_c4,0.0
7506,ILE_pc3,NA,ILE_p3 <=> ILE_c3,0.026180073124845136
7507,ILE_pc2,NA,ILE_p2 <=> ILE_c2,0.002536013781415785
7508,ILE_pc1,NA,ILE_p1 <=> ILE_c1,0.0015777177056746695
7509,DADPKIN_RXN_p5,2.7.4.6,0.9 ATP_p5 + 0.79 DADP_p5 + 0.1 PROTON_p5 + 0.1 aATP_p5 + 0.21 aDADP_p5 --> 0.8 ADP_p5 + 0.79 DATP_p5 + 0.2 aADP_p5 + 0.21 aDATP_p5,0.0
7510,DADPKIN_RXN_p4,2.7.4.6,0.9 ATP_p4 + 0.79 DADP_p4 + 0.1 PROTON_p4 + 0.1 aATP_p4 + 0.21 aDADP_p4 --> 0.8 ADP_p4 + 0.79 DATP_p4 + 0.2 aADP_p4 + 0.21 aDATP_p4,0.0
7511,DADPKIN_RXN_p7,2.7.4.6,0.9 ATP_p7 + 0.79 DADP_p7 + 0.1 PROTON_p7 + 0.1 aATP_p7 + 0.21 aDADP_p7 --> 0.8 ADP_p7 + 0.79 DATP_p7 + 0.2 aADP_p7 + 0.21 aDATP_p7,0.0
7512,DADPKIN_RXN_p6,2.7.4.6,0.9 ATP_p6 + 0.79 DADP_p6 + 0.1 PROTON_p6 + 0.1 aATP_p6 + 0.21 aDADP_p6 --> 0.8 ADP_p6 + 0.79 DATP_p6 + 0.2 aADP_p6 + 0.21 aDATP_p6,0.0
7513,DADPKIN_RXN_p9,2.7.4.6,0.9 ATP_p9 + 0.79 DADP_p9 + 0.1 PROTON_p9 + 0.1 aATP_p9 + 0.21 aDADP_p9 --> 0.8 ADP_p9 + 0.79 DATP_p9 + 0.2 aADP_p9 + 0.21 aDATP_p9,0.0
7514,DADPKIN_RXN_p8,2.7.4.6,0.9 ATP_p8 + 0.79 DADP_p8 + 0.1 PROTON_p8 + 0.1 aATP_p8 + 0.21 aDADP_p8 --> 0.8 ADP_p8 + 0.79 DATP_p8 + 0.2 aADP_p8 + 0.21 aDATP_p8,0.0
